,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
82,24.0,65.0,28.0,23.0,23.0,25.0,32.0,45.0,51.0,16.0,14.0,22.0,26.0,42.0,44.0,3.0,8.0,11.0,17.0,27.0,33.0,41.0,9.0,17.0,18.0,26.0,46.0,13.0,24.0,57.0,37.0,20.0,24.0,10.0,15.0,14.0,20.0,6.0,24.0,32.0,3.0
83,23.0,65.0,27.0,22.0,22.0,24.0,31.0,44.0,50.0,15.0,13.0,21.0,25.0,41.0,43.0,5.0,7.0,10.0,17.0,26.0,32.0,40.0,11.0,16.0,17.0,26.0,45.0,12.0,23.0,58.0,36.0,19.0,23.0,9.0,14.0,13.0,19.0,5.0,23.0,31.0,5.0
84,22.0,65.0,27.0,21.0,22.0,23.0,30.0,43.0,49.0,14.0,12.0,20.0,24.0,40.0,42.0,4.0,6.0,9.0,16.0,25.0,32.0,39.0,11.0,15.0,17.0,25.0,44.0,12.0,22.0,57.0,36.0,18.0,22.0,8.0,13.0,13.0,18.0,4.0,22.0,30.0,5.0
85,22.0,66.0,26.0,20.0,21.0,22.0,30.0,42.0,49.0,13.0,11.0,19.0,23.0,39.0,41.0,5.0,5.0,9.0,15.0,25.0,31.0,39.0,12.0,14.0,16.0,24.0,43.0,11.0,22.0,58.0,35.0,18.0,21.0,7.0,13.0,12.0,18.0,3.0,22.0,30.0,6.0
86,22.0,67.0,26.0,21.0,21.0,23.0,30.0,43.0,49.0,14.0,12.0,20.0,24.0,40.0,42.0,7.0,6.0,9.0,15.0,25.0,31.0,39.0,13.0,13.0,16.0,24.0,44.0,9.0,22.0,60.0,35.0,18.0,22.0,8.0,13.0,12.0,18.0,4.0,22.0,30.0,7.0
87,23.0,67.0,27.0,21.0,22.0,23.0,31.0,43.0,49.0,14.0,12.0,20.0,24.0,40.0,42.0,7.0,6.0,9.0,16.0,25.0,32.0,39.0,13.0,14.0,17.0,25.0,44.0,9.0,23.0,60.0,36.0,18.0,22.0,8.0,13.0,13.0,18.0,4.0,23.0,30.0,8.0
88,23.0,68.0,27.0,22.0,22.0,24.0,31.0,44.0,50.0,15.0,13.0,21.0,25.0,41.0,43.0,8.0,7.0,10.0,17.0,26.0,32.0,40.0,12.0,14.0,17.0,25.0,45.0,8.0,23.0,61.0,36.0,19.0,23.0,9.0,14.0,13.0,19.0,5.0,23.0,31.0,8.0
89,24.0,69.0,28.0,23.0,23.0,24.0,32.0,44.0,51.0,16.0,14.0,22.0,26.0,41.0,43.0,8.0,8.0,11.0,17.0,27.0,33.0,40.0,11.0,13.0,17.0,25.0,45.0,7.0,22.0,61.0,37.0,20.0,22.0,9.0,15.0,14.0,20.0,6.0,24.0,32.0,9.0
90,25.0,70.0,29.0,23.0,24.0,25.0,33.0,43.0,50.0,16.0,14.0,22.0,26.0,40.0,42.0,9.0,8.0,12.0,18.0,27.0,32.0,40.0,10.0,12.0,16.0,24.0,44.0,7.0,22.0,62.0,36.0,21.0,21.0,10.0,16.0,15.0,20.0,6.0,25.0,33.0,10.0
91,25.0,70.0,30.0,24.0,25.0,26.0,33.0,43.0,49.0,17.0,15.0,23.0,27.0,40.0,42.0,10.0,9.0,12.0,19.0,26.0,32.0,39.0,10.0,12.0,16.0,23.0,44.0,6.0,21.0,63.0,36.0,21.0,21.0,11.0,16.0,15.0,21.0,7.0,25.0,33.0,11.0
92,27.0,72.0,31.0,25.0,26.0,27.0,35.0,43.0,49.0,18.0,16.0,24.0,28.0,40.0,42.0,11.0,10.0,13.0,20.0,26.0,32.0,39.0,10.0,12.0,16.0,23.0,44.0,6.0,21.0,64.0,36.0,23.0,21.0,12.0,18.0,17.0,22.0,8.0,27.0,34.0,12.0
93,31.0,72.0,36.0,30.0,31.0,32.0,39.0,47.0,53.0,23.0,21.0,29.0,32.0,44.0,46.0,10.0,15.0,18.0,25.0,31.0,36.0,43.0,4.0,16.0,20.0,28.0,48.0,2.0,25.0,65.0,40.0,27.0,25.0,17.0,22.0,22.0,27.0,13.0,31.0,39.0,10.0
94,29.0,74.0,33.0,27.0,28.0,29.0,37.0,44.0,51.0,20.0,18.0,26.0,30.0,41.0,43.0,13.0,12.0,16.0,22.0,28.0,33.0,41.0,6.0,14.0,17.0,25.0,45.0,3.0,23.0,66.0,37.0,25.0,22.0,14.0,20.0,19.0,24.0,10.0,29.0,37.0,12.0
95,29.0,74.0,34.0,28.0,29.0,30.0,38.0,45.0,52.0,21.0,19.0,27.0,30.0,42.0,44.0,12.0,13.0,16.0,23.0,29.0,34.0,41.0,6.0,14.0,18.0,26.0,46.0,2.0,24.0,67.0,38.0,25.0,23.0,15.0,20.0,20.0,25.0,11.0,29.0,37.0,12.0
96,44.0,55.0,48.0,43.0,44.0,45.0,52.0,65.0,71.0,36.0,34.0,42.0,46.0,62.0,64.0,23.0,28.0,31.0,38.0,47.0,53.0,61.0,27.0,37.0,38.0,47.0,66.0,31.0,44.0,48.0,57.0,40.0,44.0,30.0,35.0,34.0,40.0,26.0,44.0,52.0,23.0
97,3.0,85.0,32.0,11.0,15.0,28.0,36.0,53.0,59.0,11.0,17.0,25.0,32.0,50.0,52.0,24.0,16.0,17.0,25.0,35.0,41.0,49.0,31.0,32.0,26.0,34.0,54.0,29.0,32.0,77.0,45.0,23.0,32.0,13.0,23.0,9.0,11.0,18.0,28.0,35.0,25.0
98,45.0,60.0,50.0,44.0,45.0,46.0,53.0,66.0,72.0,37.0,35.0,43.0,47.0,63.0,65.0,24.0,29.0,32.0,39.0,48.0,55.0,62.0,28.0,38.0,39.0,48.0,67.0,32.0,45.0,52.0,59.0,41.0,45.0,31.0,36.0,36.0,41.0,27.0,45.0,53.0,24.0
99,7.0,84.0,31.0,13.0,14.0,27.0,34.0,51.0,58.0,10.0,15.0,24.0,31.0,48.0,50.0,23.0,15.0,16.0,24.0,34.0,40.0,48.0,30.0,31.0,25.0,33.0,52.0,28.0,31.0,76.0,44.0,22.0,30.0,11.0,22.0,7.0,11.0,17.0,26.0,34.0,24.0
100,7.0,84.0,31.0,14.0,14.0,27.0,35.0,51.0,58.0,10.0,15.0,24.0,31.0,48.0,50.0,23.0,15.0,16.0,24.0,34.0,40.0,48.0,30.0,31.0,25.0,33.0,52.0,28.0,31.0,76.0,44.0,22.0,31.0,12.0,22.0,8.0,11.0,17.0,27.0,34.0,24.0
101,9.0,82.0,29.0,12.0,13.0,25.0,33.0,50.0,57.0,9.0,14.0,23.0,29.0,47.0,49.0,22.0,13.0,15.0,23.0,32.0,39.0,46.0,29.0,29.0,24.0,32.0,51.0,27.0,30.0,75.0,43.0,21.0,29.0,10.0,21.0,6.0,9.0,15.0,25.0,33.0,23.0
102,16.0,81.0,28.0,14.0,15.0,24.0,32.0,49.0,55.0,2.0,13.0,21.0,28.0,46.0,48.0,21.0,12.0,13.0,22.0,31.0,37.0,45.0,27.0,28.0,22.0,31.0,50.0,25.0,28.0,74.0,41.0,20.0,28.0,9.0,19.0,7.0,11.0,14.0,24.0,31.0,21.0
103,16.0,81.0,28.0,14.0,15.0,24.0,32.0,49.0,55.0,2.0,13.0,21.0,28.0,46.0,48.0,21.0,12.0,13.0,22.0,31.0,37.0,45.0,27.0,28.0,22.0,31.0,50.0,25.0,28.0,74.0,41.0,20.0,28.0,9.0,19.0,7.0,11.0,14.0,24.0,31.0,21.0
104,16.0,78.0,25.0,15.0,16.0,21.0,29.0,46.0,52.0,8.0,10.0,18.0,25.0,43.0,45.0,18.0,9.0,10.0,19.0,28.0,34.0,42.0,24.0,25.0,19.0,28.0,47.0,22.0,25.0,71.0,38.0,17.0,25.0,6.0,16.0,8.0,12.0,11.0,21.0,28.0,18.0
105,16.0,78.0,25.0,15.0,16.0,21.0,29.0,46.0,52.0,8.0,10.0,18.0,25.0,43.0,45.0,18.0,9.0,10.0,19.0,28.0,34.0,42.0,24.0,25.0,19.0,27.0,47.0,22.0,25.0,70.0,38.0,16.0,25.0,6.0,16.0,8.0,12.0,11.0,21.0,28.0,18.0
106,27.0,61.0,31.0,26.0,26.0,27.0,35.0,47.0,54.0,19.0,17.0,25.0,29.0,44.0,46.0,7.0,11.0,14.0,20.0,30.0,36.0,44.0,14.0,20.0,21.0,29.0,48.0,16.0,27.0,54.0,40.0,23.0,27.0,12.0,18.0,17.0,23.0,9.0,27.0,35.0,8.0
107,26.0,63.0,30.0,24.0,25.0,26.0,34.0,46.0,53.0,17.0,15.0,23.0,27.0,43.0,45.0,6.0,9.0,13.0,19.0,28.0,35.0,42.0,13.0,18.0,20.0,28.0,47.0,15.0,26.0,56.0,39.0,22.0,25.0,11.0,17.0,16.0,21.0,7.0,26.0,34.0,7.0
108,26.0,63.0,30.0,24.0,25.0,26.0,34.0,46.0,52.0,17.0,15.0,23.0,27.0,43.0,45.0,6.0,9.0,12.0,19.0,28.0,35.0,42.0,12.0,18.0,20.0,28.0,47.0,15.0,26.0,55.0,39.0,21.0,25.0,11.0,16.0,16.0,21.0,7.0,26.0,33.0,7.0
109,24.0,63.0,28.0,22.0,23.0,24.0,32.0,44.0,51.0,15.0,14.0,21.0,25.0,41.0,43.0,4.0,7.0,11.0,17.0,27.0,33.0,41.0,11.0,17.0,18.0,26.0,45.0,13.0,24.0,56.0,37.0,20.0,23.0,9.0,15.0,14.0,20.0,5.0,24.0,32.0,5.0
110,23.0,64.0,27.0,22.0,22.0,23.0,31.0,43.0,50.0,15.0,13.0,21.0,25.0,40.0,42.0,4.0,7.0,10.0,16.0,26.0,32.0,40.0,10.0,16.0,17.0,25.0,44.0,12.0,23.0,57.0,36.0,19.0,23.0,8.0,14.0,13.0,19.0,5.0,23.0,31.0,5.0
111,22.0,65.0,26.0,21.0,21.0,23.0,30.0,43.0,49.0,14.0,12.0,20.0,24.0,40.0,42.0,5.0,6.0,9.0,16.0,25.0,31.0,39.0,11.0,15.0,16.0,24.0,44.0,12.0,22.0,58.0,35.0,18.0,22.0,8.0,13.0,12.0,18.0,4.0,22.0,30.0,5.0
112,21.0,66.0,25.0,19.0,20.0,21.0,29.0,41.0,48.0,12.0,11.0,19.0,22.0,38.0,40.0,6.0,4.0,8.0,14.0,24.0,30.0,38.0,12.0,14.0,15.0,23.0,42.0,11.0,21.0,59.0,34.0,17.0,20.0,6.0,12.0,11.0,17.0,3.0,21.0,29.0,7.0
113,22.0,66.0,26.0,20.0,21.0,22.0,30.0,42.0,48.0,13.0,11.0,19.0,23.0,39.0,41.0,6.0,5.0,8.0,15.0,24.0,31.0,38.0,13.0,14.0,16.0,24.0,43.0,10.0,22.0,59.0,35.0,17.0,21.0,7.0,12.0,12.0,17.0,3.0,22.0,29.0,7.0
114,22.0,68.0,26.0,21.0,21.0,23.0,30.0,43.0,49.0,14.0,12.0,20.0,24.0,40.0,42.0,7.0,6.0,9.0,15.0,25.0,31.0,39.0,14.0,13.0,16.0,24.0,44.0,11.0,22.0,60.0,35.0,18.0,21.0,8.0,13.0,12.0,18.0,4.0,22.0,30.0,8.0
115,23.0,68.0,27.0,21.0,22.0,23.0,31.0,43.0,50.0,14.0,12.0,20.0,24.0,40.0,42.0,8.0,6.0,9.0,16.0,25.0,32.0,39.0,15.0,13.0,17.0,24.0,44.0,11.0,22.0,61.0,36.0,19.0,21.0,8.0,14.0,13.0,18.0,4.0,23.0,30.0,9.0
116,24.0,69.0,28.0,22.0,23.0,24.0,32.0,44.0,51.0,15.0,14.0,22.0,25.0,41.0,43.0,8.0,7.0,11.0,17.0,27.0,33.0,40.0,11.0,13.0,17.0,25.0,45.0,8.0,23.0,61.0,37.0,20.0,22.0,9.0,15.0,14.0,20.0,6.0,24.0,32.0,9.0
117,25.0,70.0,29.0,24.0,24.0,25.0,33.0,43.0,50.0,17.0,15.0,23.0,27.0,40.0,42.0,9.0,9.0,12.0,18.0,27.0,32.0,39.0,10.0,12.0,16.0,24.0,44.0,7.0,22.0,62.0,36.0,21.0,21.0,10.0,16.0,15.0,21.0,7.0,25.0,33.0,10.0
118,26.0,71.0,30.0,24.0,25.0,26.0,34.0,42.0,49.0,17.0,15.0,23.0,27.0,39.0,41.0,10.0,9.0,13.0,19.0,26.0,31.0,39.0,10.0,12.0,15.0,23.0,43.0,6.0,21.0,63.0,35.0,22.0,20.0,11.0,17.0,16.0,22.0,7.0,26.0,34.0,11.0
119,26.0,71.0,31.0,25.0,26.0,27.0,34.0,43.0,49.0,18.0,16.0,24.0,28.0,40.0,42.0,11.0,10.0,13.0,20.0,26.0,31.0,39.0,9.0,12.0,16.0,23.0,44.0,6.0,21.0,64.0,35.0,22.0,20.0,12.0,17.0,16.0,22.0,8.0,26.0,34.0,12.0
120,28.0,73.0,32.0,26.0,27.0,28.0,36.0,43.0,50.0,19.0,17.0,25.0,29.0,40.0,42.0,12.0,11.0,14.0,21.0,27.0,32.0,40.0,8.0,12.0,16.0,24.0,44.0,4.0,22.0,65.0,36.0,24.0,21.0,13.0,19.0,18.0,23.0,9.0,28.0,35.0,13.0
121,28.0,73.0,32.0,27.0,27.0,29.0,36.0,44.0,50.0,20.0,18.0,26.0,29.0,41.0,43.0,13.0,12.0,15.0,22.0,28.0,33.0,40.0,7.0,13.0,17.0,25.0,45.0,3.0,22.0,66.0,37.0,24.0,22.0,14.0,19.0,18.0,24.0,10.0,28.0,36.0,13.0
122,1.0,87.0,33.0,9.0,17.0,29.0,37.0,54.0,61.0,13.0,18.0,27.0,33.0,51.0,53.0,26.0,17.0,19.0,27.0,36.0,43.0,50.0,33.0,33.0,28.0,36.0,55.0,31.0,34.0,79.0,47.0,25.0,33.0,14.0,25.0,10.0,9.0,19.0,29.0,37.0,27.0
123,2.0,86.0,32.0,9.0,16.0,29.0,36.0,53.0,60.0,12.0,17.0,26.0,32.0,50.0,52.0,25.0,17.0,18.0,26.0,36.0,42.0,50.0,32.0,32.0,27.0,35.0,54.0,30.0,33.0,78.0,46.0,24.0,32.0,13.0,24.0,9.0,10.0,19.0,28.0,36.0,26.0
124,3.0,85.0,32.0,10.0,15.0,28.0,36.0,52.0,59.0,11.0,16.0,25.0,32.0,49.0,51.0,24.0,16.0,17.0,25.0,35.0,41.0,49.0,31.0,32.0,26.0,34.0,53.0,29.0,32.0,77.0,45.0,23.0,32.0,13.0,23.0,8.0,11.0,18.0,28.0,35.0,25.0
125,4.0,83.0,30.0,11.0,14.0,26.0,34.0,51.0,57.0,9.0,15.0,23.0,30.0,48.0,50.0,23.0,14.0,15.0,24.0,33.0,39.0,47.0,29.0,30.0,24.0,33.0,52.0,27.0,30.0,76.0,43.0,22.0,30.0,11.0,21.0,7.0,10.0,16.0,26.0,33.0,23.0
126,7.0,83.0,30.0,13.0,14.0,26.0,34.0,51.0,57.0,9.0,15.0,23.0,30.0,48.0,50.0,23.0,14.0,16.0,24.0,33.0,40.0,47.0,29.0,30.0,25.0,33.0,52.0,27.0,31.0,76.0,44.0,22.0,30.0,11.0,21.0,7.0,10.0,16.0,26.0,34.0,24.0
127,7.0,83.0,30.0,13.0,14.0,26.0,34.0,51.0,57.0,9.0,15.0,23.0,30.0,48.0,50.0,23.0,14.0,16.0,24.0,33.0,40.0,47.0,29.0,30.0,25.0,33.0,52.0,28.0,31.0,76.0,44.0,22.0,30.0,11.0,21.0,7.0,10.0,16.0,26.0,34.0,24.0
128,9.0,82.0,29.0,12.0,13.0,25.0,33.0,50.0,56.0,9.0,14.0,23.0,29.0,47.0,49.0,22.0,13.0,15.0,23.0,32.0,39.0,46.0,29.0,29.0,24.0,32.0,51.0,27.0,30.0,75.0,43.0,21.0,29.0,10.0,20.0,6.0,9.0,15.0,25.0,33.0,23.0
129,9.0,82.0,29.0,12.0,13.0,25.0,33.0,50.0,57.0,9.0,14.0,23.0,29.0,47.0,49.0,22.0,13.0,15.0,23.0,32.0,39.0,46.0,29.0,29.0,24.0,32.0,51.0,27.0,30.0,75.0,43.0,21.0,29.0,10.0,21.0,6.0,9.0,15.0,25.0,33.0,23.0
130,15.0,80.0,27.0,14.0,14.0,23.0,31.0,48.0,54.0,2.0,12.0,20.0,27.0,45.0,47.0,20.0,11.0,13.0,21.0,30.0,37.0,44.0,26.0,27.0,22.0,30.0,49.0,25.0,28.0,73.0,41.0,19.0,27.0,8.0,18.0,6.0,11.0,13.0,23.0,31.0,21.0
131,16.0,78.0,25.0,15.0,15.0,21.0,29.0,45.0,52.0,8.0,10.0,18.0,25.0,42.0,44.0,17.0,9.0,10.0,18.0,28.0,34.0,42.0,24.0,25.0,19.0,27.0,46.0,22.0,25.0,70.0,38.0,16.0,25.0,6.0,16.0,7.0,12.0,11.0,20.0,28.0,18.0
132,16.0,77.0,24.0,14.0,15.0,20.0,28.0,45.0,51.0,7.0,9.0,18.0,24.0,42.0,44.0,17.0,8.0,10.0,18.0,27.0,34.0,41.0,24.0,24.0,19.0,27.0,46.0,22.0,25.0,70.0,38.0,16.0,24.0,5.0,15.0,7.0,11.0,10.0,20.0,28.0,18.0
133,16.0,77.0,24.0,14.0,15.0,20.0,28.0,45.0,51.0,7.0,9.0,18.0,24.0,42.0,44.0,17.0,8.0,10.0,18.0,27.0,34.0,41.0,23.0,24.0,19.0,27.0,46.0,22.0,25.0,70.0,38.0,16.0,24.0,5.0,15.0,7.0,11.0,10.0,20.0,28.0,18.0
134,16.0,78.0,25.0,15.0,15.0,21.0,28.0,45.0,52.0,8.0,10.0,18.0,25.0,42.0,44.0,17.0,9.0,10.0,18.0,28.0,34.0,42.0,24.0,25.0,19.0,27.0,46.0,22.0,25.0,70.0,38.0,16.0,25.0,6.0,16.0,7.0,12.0,11.0,20.0,28.0,18.0
135,26.0,63.0,30.0,24.0,25.0,26.0,34.0,46.0,53.0,17.0,15.0,23.0,27.0,43.0,45.0,6.0,9.0,13.0,19.0,28.0,35.0,42.0,13.0,18.0,20.0,28.0,47.0,15.0,26.0,56.0,39.0,22.0,25.0,11.0,17.0,16.0,21.0,7.0,26.0,34.0,7.0
136,24.0,65.0,28.0,22.0,23.0,24.0,32.0,44.0,51.0,15.0,13.0,21.0,25.0,41.0,43.0,5.0,7.0,10.0,17.0,26.0,33.0,40.0,11.0,16.0,18.0,26.0,45.0,13.0,24.0,58.0,37.0,20.0,23.0,9.0,15.0,14.0,19.0,5.0,24.0,32.0,6.0
137,24.0,65.0,28.0,22.0,23.0,24.0,32.0,44.0,50.0,15.0,13.0,21.0,25.0,41.0,43.0,5.0,7.0,10.0,17.0,26.0,33.0,40.0,11.0,16.0,18.0,26.0,45.0,13.0,24.0,58.0,37.0,19.0,23.0,9.0,14.0,14.0,19.0,5.0,24.0,31.0,5.0
138,22.0,66.0,26.0,21.0,21.0,22.0,30.0,42.0,49.0,14.0,12.0,20.0,24.0,39.0,41.0,6.0,6.0,9.0,15.0,25.0,31.0,39.0,13.0,15.0,16.0,24.0,43.0,12.0,22.0,59.0,35.0,18.0,22.0,7.0,13.0,12.0,18.0,4.0,22.0,30.0,7.0
139,20.0,67.0,25.0,19.0,20.0,21.0,28.0,41.0,47.0,12.0,10.0,18.0,22.0,38.0,40.0,6.0,4.0,7.0,14.0,23.0,30.0,37.0,13.0,14.0,15.0,23.0,42.0,11.0,20.0,59.0,34.0,16.0,20.0,6.0,11.0,11.0,16.0,2.0,20.0,28.0,7.0
140,21.0,67.0,26.0,20.0,21.0,22.0,29.0,42.0,48.0,13.0,11.0,19.0,23.0,39.0,41.0,7.0,5.0,8.0,15.0,24.0,30.0,38.0,14.0,13.0,15.0,24.0,43.0,11.0,21.0,60.0,35.0,17.0,21.0,7.0,12.0,11.0,17.0,3.0,21.0,29.0,8.0
141,22.0,68.0,26.0,21.0,21.0,22.0,30.0,42.0,49.0,14.0,12.0,20.0,24.0,40.0,41.0,8.0,6.0,9.0,15.0,25.0,31.0,39.0,14.0,12.0,16.0,23.0,43.0,11.0,21.0,61.0,35.0,18.0,21.0,7.0,13.0,12.0,18.0,4.0,22.0,30.0,8.0
142,23.0,69.0,27.0,21.0,22.0,23.0,31.0,43.0,50.0,14.0,12.0,20.0,24.0,40.0,42.0,8.0,6.0,10.0,16.0,26.0,32.0,40.0,15.0,13.0,17.0,24.0,44.0,11.0,22.0,61.0,36.0,19.0,22.0,8.0,14.0,13.0,19.0,4.0,23.0,31.0,9.0
143,24.0,69.0,28.0,22.0,23.0,24.0,32.0,44.0,50.0,15.0,13.0,21.0,25.0,41.0,43.0,9.0,7.0,10.0,17.0,26.0,33.0,40.0,16.0,13.0,17.0,25.0,45.0,12.0,23.0,62.0,37.0,19.0,22.0,9.0,14.0,14.0,19.0,5.0,24.0,31.0,10.0
144,28.0,72.0,32.0,26.0,27.0,28.0,36.0,42.0,49.0,19.0,17.0,25.0,27.0,39.0,41.0,12.0,11.0,14.0,21.0,26.0,31.0,39.0,10.0,11.0,15.0,23.0,43.0,7.0,21.0,65.0,35.0,23.0,20.0,13.0,18.0,18.0,23.0,9.0,28.0,35.0,13.0
145,0.0,87.0,34.0,7.0,15.0,30.0,38.0,55.0,61.0,13.0,19.0,27.0,34.0,52.0,54.0,27.0,18.0,20.0,28.0,37.0,44.0,51.0,33.0,34.0,29.0,37.0,56.0,32.0,35.0,80.0,48.0,26.0,34.0,15.0,25.0,11.0,8.0,20.0,30.0,38.0,28.0
146,1.0,87.0,33.0,8.0,16.0,30.0,37.0,54.0,61.0,13.0,18.0,27.0,33.0,51.0,53.0,26.0,18.0,19.0,27.0,36.0,43.0,50.0,33.0,33.0,28.0,36.0,55.0,31.0,34.0,79.0,47.0,25.0,33.0,14.0,25.0,10.0,8.0,20.0,29.0,37.0,27.0
147,2.0,86.0,33.0,9.0,16.0,29.0,36.0,53.0,60.0,12.0,17.0,26.0,33.0,50.0,52.0,25.0,17.0,18.0,26.0,36.0,42.0,50.0,32.0,33.0,27.0,35.0,54.0,30.0,33.0,78.0,46.0,24.0,32.0,13.0,24.0,9.0,9.0,19.0,28.0,36.0,26.0
148,2.0,85.0,32.0,10.0,15.0,28.0,36.0,52.0,59.0,11.0,16.0,25.0,32.0,49.0,51.0,24.0,16.0,17.0,25.0,35.0,41.0,49.0,31.0,32.0,26.0,34.0,53.0,29.0,32.0,77.0,45.0,23.0,32.0,13.0,23.0,8.0,10.0,18.0,28.0,35.0,25.0
149,4.0,83.0,30.0,11.0,14.0,26.0,34.0,51.0,57.0,9.0,15.0,23.0,30.0,48.0,50.0,23.0,14.0,16.0,24.0,33.0,40.0,47.0,29.0,30.0,24.0,33.0,52.0,27.0,30.0,76.0,44.0,22.0,30.0,11.0,21.0,7.0,10.0,16.0,26.0,34.0,23.0
150,5.0,82.0,29.0,12.0,13.0,25.0,33.0,50.0,56.0,9.0,14.0,23.0,29.0,47.0,49.0,22.0,13.0,15.0,23.0,32.0,39.0,46.0,28.0,29.0,24.0,32.0,51.0,27.0,30.0,75.0,43.0,21.0,29.0,10.0,20.0,6.0,9.0,15.0,25.0,33.0,23.0
151,6.0,83.0,29.0,12.0,13.0,26.0,33.0,50.0,57.0,9.0,14.0,23.0,29.0,47.0,49.0,22.0,14.0,15.0,23.0,32.0,39.0,46.0,29.0,29.0,24.0,32.0,51.0,27.0,30.0,75.0,43.0,21.0,29.0,10.0,21.0,6.0,10.0,16.0,25.0,33.0,23.0
152,8.0,81.0,28.0,11.0,12.0,24.0,32.0,49.0,55.0,8.0,13.0,22.0,28.0,46.0,48.0,21.0,12.0,14.0,22.0,31.0,38.0,45.0,28.0,28.0,23.0,31.0,50.0,26.0,29.0,74.0,42.0,20.0,28.0,9.0,19.0,5.0,8.0,14.0,24.0,32.0,22.0
153,15.0,80.0,27.0,13.0,14.0,23.0,31.0,47.0,54.0,1.0,12.0,20.0,27.0,44.0,46.0,19.0,11.0,12.0,20.0,30.0,36.0,44.0,26.0,27.0,21.0,29.0,48.0,24.0,27.0,72.0,40.0,18.0,27.0,8.0,18.0,6.0,10.0,13.0,23.0,30.0,20.0
154,14.0,79.0,26.0,13.0,13.0,22.0,30.0,47.0,54.0,1.0,11.0,20.0,26.0,44.0,46.0,19.0,10.0,12.0,20.0,29.0,36.0,43.0,26.0,26.0,21.0,29.0,48.0,24.0,27.0,72.0,40.0,18.0,26.0,7.0,18.0,5.0,10.0,12.0,22.0,30.0,20.0
155,16.0,77.0,24.0,14.0,15.0,20.0,28.0,45.0,51.0,7.0,9.0,17.0,24.0,42.0,44.0,17.0,8.0,10.0,18.0,27.0,34.0,41.0,23.0,24.0,19.0,27.0,46.0,21.0,24.0,70.0,38.0,16.0,24.0,5.0,15.0,7.0,11.0,10.0,20.0,28.0,17.0
156,15.0,76.0,23.0,13.0,14.0,19.0,27.0,44.0,51.0,6.0,8.0,17.0,23.0,41.0,43.0,16.0,7.0,9.0,17.0,26.0,33.0,40.0,23.0,23.0,18.0,26.0,45.0,21.0,24.0,69.0,37.0,15.0,23.0,4.0,15.0,6.0,11.0,9.0,19.0,27.0,17.0
157,16.0,77.0,24.0,14.0,15.0,20.0,28.0,45.0,52.0,7.0,9.0,18.0,24.0,42.0,44.0,17.0,8.0,10.0,18.0,27.0,34.0,41.0,24.0,24.0,19.0,27.0,46.0,22.0,25.0,70.0,38.0,16.0,24.0,5.0,16.0,7.0,12.0,10.0,20.0,28.0,18.0
158,15.0,77.0,23.0,14.0,14.0,20.0,27.0,44.0,51.0,7.0,9.0,17.0,23.0,41.0,43.0,16.0,8.0,9.0,17.0,26.0,33.0,40.0,23.0,23.0,18.0,26.0,45.0,21.0,24.0,69.0,37.0,15.0,23.0,4.0,15.0,6.0,11.0,9.0,19.0,27.0,17.0
159,17.0,78.0,25.0,15.0,16.0,21.0,29.0,46.0,52.0,8.0,10.0,18.0,25.0,43.0,45.0,18.0,9.0,11.0,19.0,28.0,35.0,42.0,24.0,25.0,20.0,28.0,47.0,22.0,25.0,71.0,39.0,17.0,25.0,6.0,16.0,8.0,13.0,11.0,21.0,29.0,18.0
160,17.0,78.0,25.0,16.0,16.0,21.0,29.0,46.0,53.0,9.0,10.0,19.0,25.0,43.0,45.0,18.0,9.0,11.0,19.0,28.0,35.0,42.0,25.0,25.0,20.0,28.0,47.0,23.0,26.0,71.0,39.0,17.0,25.0,6.0,17.0,8.0,13.0,11.0,21.0,29.0,19.0
161,19.0,69.0,23.0,17.0,18.0,19.0,27.0,40.0,47.0,10.0,8.0,16.0,22.0,37.0,39.0,8.0,2.0,7.0,13.0,23.0,29.0,37.0,15.0,15.0,14.0,22.0,41.0,13.0,20.0,61.0,33.0,15.0,20.0,4.0,11.0,9.0,14.0,2.0,19.0,27.0,9.0
162,19.0,68.0,24.0,18.0,19.0,20.0,27.0,40.0,46.0,11.0,9.0,17.0,21.0,37.0,39.0,7.0,3.0,6.0,13.0,22.0,29.0,36.0,14.0,15.0,14.0,22.0,41.0,12.0,19.0,60.0,33.0,15.0,19.0,5.0,10.0,9.0,15.0,1.0,19.0,27.0,8.0
163,21.0,68.0,25.0,20.0,20.0,21.0,29.0,41.0,48.0,13.0,11.0,19.0,23.0,38.0,40.0,7.0,5.0,8.0,14.0,24.0,30.0,38.0,14.0,14.0,15.0,23.0,42.0,12.0,21.0,60.0,34.0,17.0,21.0,6.0,12.0,11.0,17.0,3.0,21.0,29.0,8.0
164,21.0,70.0,24.0,20.0,20.0,20.0,28.0,39.0,45.0,13.0,11.0,18.0,20.0,36.0,38.0,9.0,5.0,7.0,12.0,21.0,28.0,35.0,16.0,17.0,13.0,21.0,40.0,14.0,19.0,62.0,32.0,16.0,18.0,7.0,9.0,11.0,17.0,1.0,20.0,28.0,10.0
